iter	Passed	Remaining
4784	31684	1423
4785	31690	1417
4786	31697	1410
4787	31703	1403
4788	31710	1397
4789	31728	1391
4790	31734	1384
4791	31740	1377
4792	31747	1371
4793	31752	1364
4794	31758	1357
4795	31765	1351
4796	31771	1344
4797	31777	1337
4798	31784	1331
4799	31790	1324
4800	31797	1317
4801	31803	1311
4802	31810	1304
4803	31817	1298
4804	31824	1291
4805	31833	1284
4806	31839	1278
4807	31846	1271
4808	31852	1265
4809	31859	1258
4810	31865	1251
4811	31872	1245
4812	31879	1238
4813	31885	1231
4814	31891	1225
4815	31898	1218
4816	31905	1212
4817	31912	1205
4818	31918	1198
4819	31924	1192
4820	31931	1185
4821	31937	1178
4822	31944	1172
4823	31953	1165
4824	31960	1159
4825	31967	1152
4826	31974	1145
4827	31981	1139
4828	31989	1132
4829	31995	1126
4830	32002	1119
4831	32009	1112
4832	32015	1106
4833	32021	1099
4834	32029	1093
4835	32035	1086
4836	32042	1079
4837	32048	1073
4838	32054	1066
4839	32061	1059
4840	32067	1053
4841	32073	1046
4842	32079	1039
4843	32085	1033
4844	32091	1026
4845	32097	1020
4846	32103	1013
4847	32109	1006
4848	32115	1000
4849	32121	993
4850	32127	986
4851	32133	980
4852	32139	973
4853	32146	966
4854	32152	960
4855	32158	953
4856	32164	946
4857	32170	940
4858	32176	933
4859	32182	927
4860	32189	920
4861	32195	913
4862	32201	907
4863	32207	900
4864	32213	893
4865	32219	887
4866	32226	880
4867	32232	874
4868	32239	867
4869	32245	860
4870	32251	854
4871	32257	847
4872	32264	840
4873	32270	834
4874	32276	827
4875	32282	820
4876	32289	814
4877	32295	807
4878	32301	801
4879	32307	794
4880	32313	787
4881	32319	781
4882	32325	774
4883	32331	767
4884	32337	761
4885	32343	754
4886	32351	748
4887	32358	741
4888	32364	734
4889	32371	728
4890	32378	721
4891	32385	714
4892	32391	708
4893	32398	701
4894	32405	695
4895	32411	688
4896	32418	681
4897	32424	675
4898	32430	668
4899	32437	661
4900	32443	655
4901	32450	648
4902	32456	642
4903	32463	635
4904	32469	628
4905	32475	622
4906	32481	615
4907	32488	609
4908	32496	602
4909	32503	595
4910	32509	589
4911	32515	582
4912	32522	575
4913	32528	569
4914	32535	562
4915	32542	556
4916	32549	549
4917	32556	542
4918	32563	536
4919	32571	529
4920	32578	523
4921	32584	516
4922	32591	509
4923	32598	503
4924	32605	496
4925	32611	489
4926	32618	483
4927	32625	476
4928	32632	470
4929	32638	463
4930	32645	456
4931	32652	450
4932	32658	443
4933	32665	436
4934	32672	430
4935	32678	423
4936	32685	417
4937	32692	410
4938	32698	403
4939	32705	397
4940	32711	390
4941	32718	383
4942	32724	377
4943	32730	370
4944	32738	364
4945	32745	357
4946	32751	350
4947	32757	344
4948	32764	337
4949	32770	331
4950	32777	324
4951	32784	317
4952	32791	311
4953	32797	304
4954	32803	297
4955	32809	291
4956	32815	284
4957	32821	278
4958	32828	271
4959	32834	264
4960	32840	258
4961	32847	251
4962	32853	244
4963	32860	238
4964	32866	231
4965	32873	225
4966	32880	218
4967	32886	211
4968	32893	205
4969	32900	198
4970	32908	191
4971	32914	185
4972	32922	178
4973	32930	172
4974	32936	165
4975	32943	158
4976	32949	152
4977	32955	145
4978	32962	139
4979	32969	132
4980	32975	125
4981	32982	119
4982	32988	112
4983	32995	105
4984	33001	99
4985	33008	92
4986	33014	86
4987	33020	79
4988	33027	72
4989	33033	66
4990	33039	59
4991	33046	52
4992	33050	46
4993	33057	39
4994	33063	33
4995	33070	26
4996	33076	19
4997	33083	13
4998	33089	6
4999	33095	0
